GEOID,NAME,all,asian,black,hispanic,native,white,prop_all,prop_asian,prop_black,prop_hispanic,prop_native,prop_white,measure,ccd
601611,Orange County Workforce Innovation High District,209,6,7,156,3,28,1,0.0287081339712919,0.0334928229665072,0.746411483253589,0.0143540669856459,0.133971291866029,population,1
601612,LA's Promise Charter High #1 District,97,1,32,62,0,1,1,0.0103092783505155,0.329896907216495,0.639175257731959,0,0.0103092783505155,population,1
601613,Fenton STEM Acad: Elem CTR for Sci Tech Engr & Math District,314,7,8,260,0,33,1,0.0222929936305732,0.0254777070063694,0.828025477707007,0,0.105095541401274,population,1
601614,Envision Academy for Arts & Technology District,385,7,126,217,7,14,1,0.0181818181818182,0.327272727272727,0.563636363636364,0.0181818181818182,0.0363636363636364,population,1
601615,Achieve Charter High District,48,2,0,5,0,38,1,0.0416666666666667,0,0.104166666666667,0,0.791666666666667,population,1
601616,California Virtual Academy at Fresno District,583,24,57,193,16,259,1,0.0411663807890223,0.097770154373928,0.331046312178388,0.0274442538593482,0.444253859348199,population,1
601617,Lennox Mathematics Science and Technology Academy District,579,0,2,571,0,0,1,0,0.00345423143350605,0.986183074265976,0,0,population,1
601618,CORE Placer Charter District,536,19,9,85,16,381,1,0.0354477611940299,0.0167910447761194,0.158582089552239,0.0298507462686567,0.710820895522388,population,1
601619,KIPP Heartwood Academy District,415,84,2,317,6,5,1,0.202409638554217,0.00481927710843374,0.763855421686747,0.0144578313253012,0.0120481927710843,population,1
601620,ABC Unified,20594.3333333333,7339.66666666667,1766.66666666667,9412,219.333333333333,1249,1,0.356392535163395,0.0857841153715424,0.457018921062428,0.0106501788517877,0.0606477509994659,population,1
601621,Rocketship Discovery Prep District,524,70,7,417,1,8,1,0.133587786259542,0.0133587786259542,0.795801526717557,0.00190839694656489,0.0152671755725191,population,1
601622,High Tech Middle North County District,331,12,7,183,5,106,1,0.0362537764350453,0.0211480362537764,0.552870090634441,0.0151057401812689,0.3202416918429,population,1
601623,Roses in Concrete District,368,4,146,120,8,6,1,0.0108695652173913,0.396739130434783,0.326086956521739,0.0217391304347826,0.016304347826087,population,1
601624,Animo Western Charter Middle District,626,1,133,480,2,2,1,0.00159744408945687,0.212460063897764,0.766773162939297,0.00319488817891374,0.00319488817891374,population,1
601625,Alta Vista Innovation High District,1522,9,292,953,21,197,1,0.00591327201051248,0.191852825229961,0.626149802890933,0.0137976346911958,0.129434954007884,population,1
601626,KIPP San Francisco Bay Academy District,369,18,65,248,3,18,1,0.0487804878048781,0.176151761517615,0.672086720867209,0.00813008130081301,0.0487804878048781,population,1
601627,Innovations Academy District,408,24,11,77,4,230,1,0.0588235294117647,0.0269607843137255,0.188725490196078,0.00980392156862745,0.563725490196078,population,1
601628,Humphreys College Academy of Business Law and ED District,814,100,76,491,8,66,1,0.122850122850123,0.0933660933660934,0.603194103194103,0.00982800982800983,0.0810810810810811,population,1
601629,Community Collaborative Virtual - Sage Oak Charter District,2428,158,49,855,7,1088,1,0.0650741350906096,0.0201812191103789,0.352141680395387,0.0028830313014827,0.448105436573311,population,1
601630,Magnolia Science Academy Bell District,471,5,0,425,0,39,1,0.0106157112526539,0,0.902335456475584,0,0.0828025477707006,population,1
601631,Trivium Charter School Adventure District,245,1,1,42,2,161,1,0.00408163265306122,0.00408163265306122,0.171428571428571,0.00816326530612245,0.657142857142857,population,1
601632,Pacific View Charter 2.0 District,193,12,3,42,5,102,1,0.0621761658031088,0.0155440414507772,0.217616580310881,0.0259067357512953,0.528497409326425,population,1
601633,College Bridge Academy District,347,1,78,259,2,4,1,0.00288184438040346,0.22478386167147,0.746397694524496,0.00576368876080692,0.0115273775216138,population,1
601634,New Day Academy District,473,8,5,32,8,380,1,0.0169133192389006,0.0105708245243129,0.0676532769556025,0.0169133192389006,0.80338266384778,population,1
601635,Alternatives in Action District,202,0,12,168,1,2,1,0,0.0594059405940594,0.831683168316832,0.00495049504950495,0.0099009900990099,population,1
601636,Alpha Cindy Avitia High District,438,37,3,360,1,34,1,0.0844748858447489,0.00684931506849315,0.821917808219178,0.00228310502283105,0.0776255707762557,population,1
601637,Rocketship Alma Academy District,522,29,34,437,1,15,1,0.0555555555555556,0.0651340996168582,0.837164750957854,0.00191570881226054,0.028735632183908,population,1
601638,College Preparatory Middle - La Mesa Spring Valley District,238,16,7,51,1,142,1,0.0672268907563025,0.0294117647058824,0.214285714285714,0.00420168067226891,0.596638655462185,population,1
601639,County Collaborative Charter District,75,0,1,47,6,18,1,0,0.0133333333333333,0.626666666666667,0.08,0.24,population,1
601640,Riverside County Education Academy District,278,0,75,173,0,21,1,0,0.269784172661871,0.622302158273381,0,0.0755395683453237,population,1
601641,Provisional Accelerated Learning Academy District,273,0,37,198,2,6,1,0,0.135531135531136,0.725274725274725,0.00732600732600733,0.021978021978022,population,1
601642,The Academy of Alameda District,494,134,60,97,2,107,1,0.271255060728745,0.121457489878543,0.196356275303644,0.00404858299595142,0.216599190283401,population,1
601643,Pathways Academy Charter Adult Education District,22,0,4,14,0,2,1,0,0.181818181818182,0.636363636363636,0,0.0909090909090909,population,1
601644,Eel River Charter District,52,0,0,27,16,9,1,0,0,0.519230769230769,0.307692307692308,0.173076923076923,population,1
601645,Arroyo Vista Charter District,970,145,27,536,3,203,1,0.149484536082474,0.0278350515463918,0.552577319587629,0.00309278350515464,0.209278350515464,population,1
601646,Olive Grove Charter District,27,1,0,21,1,3,1,0.037037037037037,0,0.777777777777778,0.037037037037037,0.111111111111111,population,1
601647,Impact Academy of Arts & Technology District,842,114,52,593,25,27,1,0.135391923990499,0.0617577197149644,0.704275534441805,0.0296912114014252,0.0320665083135392,population,1
601648,Summit Public School: Shasta District,491,165,10,118,10,88,1,0.336048879837067,0.0203665987780041,0.240325865580448,0.0203665987780041,0.179226069246436,population,1
601649,Animo Mae Jemison Charter Middle District,531,1,89,429,2,7,1,0.00188323917137476,0.167608286252354,0.807909604519774,0.00376647834274953,0.0131826741996234,population,1
601650,Acalanes Union High,5625,876.333333333333,95.6666666666667,546,35.5,3668.33333333333,1,0.155792592592593,0.0170074074074074,0.0970666666666667,0.00631111111111111,0.652148148148148,population,1
601651,California Collegiate Charter District,274,0,47,224,0,3,1,0,0.171532846715329,0.817518248175183,0,0.0109489051094891,population,1
601652,Gabriella Charter 2 District,181,2,3,175,0,0,1,0.0110497237569061,0.0165745856353591,0.966850828729282,0,0,population,1
601653,California Montessori Project-San Juan Campus District,1332,46,17,260,2,843,1,0.0345345345345345,0.0127627627627628,0.195195195195195,0.0015015015015015,0.632882882882883,population,1
601654,Alliance Virgil Roberts Leadership Academy District,425,1,123,300,1,0,1,0.00235294117647059,0.289411764705882,0.705882352941177,0.00235294117647059,0,population,1
601655,Golden Oak Montessori of Hayward District,249,48,24,93,7,59,1,0.192771084337349,0.0963855421686747,0.373493975903614,0.0281124497991968,0.236947791164659,population,1
601656,Downtown College Prep - Alum Rock District,668,33,13,597,4,11,1,0.0494011976047904,0.0194610778443114,0.8937125748503,0.00598802395209581,0.0164670658682635,population,1
601657,Animo Jackie Robinson High District,611,0,27,577,0,4,1,0,0.044189852700491,0.944353518821604,0,0.00654664484451719,population,1
601658,Animo Ellen Ochoa Charter Middle District,331,0,0,320,2,9,1,0,0,0.966767371601209,0.00604229607250755,0.027190332326284,population,1
601659,Optimist Charter District,70,1,21,40,0,8,1,0.0142857142857143,0.3,0.571428571428571,0,0.114285714285714,population,1
601660,Heritage K-8 Charter District,1179,117,22,513,17,469,1,0.099236641221374,0.0186598812553011,0.435114503816794,0.0144189991518236,0.397794741306192,population,1
601661,eCademy Charter at Crane District,137,1,3,56,2,68,1,0.0072992700729927,0.0218978102189781,0.408759124087591,0.0145985401459854,0.496350364963504,population,1
601662,Kavod Charter District,214,11,16,40,1,124,1,0.0514018691588785,0.0747663551401869,0.186915887850467,0.00467289719626168,0.579439252336449,population,1
601663,Pivot Online Charter - North Bay District,31,0,0,8,0,18,1,0,0,0.258064516129032,0,0.580645161290323,population,1
601664,Alameda Community Learning Center District,351,92,27,47,0,123,1,0.262108262108262,0.0769230769230769,0.133903133903134,0,0.35042735042735,population,1
601665,Chico Country Day District,558,21,10,54,6,425,1,0.0376344086021505,0.017921146953405,0.0967741935483871,0.010752688172043,0.761648745519713,population,1
601666,Alliance Collins Family College-Ready High District,596,2,1,589,0,2,1,0.00335570469798658,0.00167785234899329,0.988255033557047,0,0.00335570469798658,population,1
601667,Aspire Pacific Academy District,582,0,1,574,0,3,1,0,0.00171821305841924,0.986254295532646,0,0.00515463917525773,population,1
601668,The City District,342,20,54,84,1,139,1,0.0584795321637427,0.157894736842105,0.245614035087719,0.00292397660818713,0.406432748538012,population,1
601669,Golden Valley River District,305,6,0,61,4,212,1,0.019672131147541,0,0.2,0.0131147540983607,0.695081967213115,population,1
601670,Richmond Charter Elementary-Benito Juarez District,421,12,10,390,2,6,1,0.0285035629453682,0.0237529691211401,0.926365795724466,0.00475059382422803,0.0142517814726841,population,1
601671,Alpha: Cornerstone Academy Preparatory District,543,323,4,171,2,22,1,0.594843462246777,0.00736648250460405,0.314917127071823,0.00368324125230203,0.0405156537753223,population,1
601672,Oxford Preparatory Academy - Saddleback Valley District,595,116,23,123,5,281,1,0.194957983193277,0.038655462184874,0.20672268907563,0.00840336134453782,0.472268907563025,population,1
601673,Millennium Charter High District,129,3,1,77,1,39,1,0.0232558139534884,0.00775193798449612,0.596899224806202,0.00775193798449612,0.302325581395349,population,1
601674,Rocklin Academy at Meyers Street District,175,47,1,34,1,80,1,0.268571428571429,0.00571428571428571,0.194285714285714,0.00571428571428571,0.457142857142857,population,1
601675,California Prep Sutter 8-12 District,147,10,19,27,4,75,1,0.0680272108843538,0.129251700680272,0.183673469387755,0.0272108843537415,0.510204081632653,population,1
601676,California Academy of Sports Science District,41,0,3,6,0,29,1,0,0.0731707317073171,0.146341463414634,0,0.707317073170732,population,1
601677,Crescent View West Public Charter District,1600,36,93,1071,22,276,1,0.0225,0.058125,0.669375,0.01375,0.1725,population,1
601678,Magnolia Science Academy 4 District,176,1,31,136,0,8,1,0.00568181818181818,0.176136363636364,0.772727272727273,0,0.0454545454545455,population,1
601679,Valor Academy Middle District,496,12,3,460,1,8,1,0.0241935483870968,0.00604838709677419,0.92741935483871,0.00201612903225806,0.0161290322580645,population,1
601680,Ackerman Charter,595.333333333333,17,15,79,8,460.333333333333,1,0.028555431131019,0.0251959686450168,0.132698768197088,0.013437849944009,0.773236282194849,population,1
601681,SIATech Academy South District,248,5,46,179,0,7,1,0.0201612903225806,0.185483870967742,0.721774193548387,0,0.0282258064516129,population,1
601682,MethodSchools District,100,3,10,29,1,49,1,0.03,0.1,0.29,0.01,0.49,population,1
601683,Lifeline Education Charter District,702,1,102,592,3,1,1,0.00142450142450142,0.145299145299145,0.843304843304843,0.00427350427350427,0.00142450142450142,population,1
601684,High Tech LA District,401,32,8,133,1,214,1,0.0798004987531172,0.0199501246882793,0.331670822942643,0.00249376558603491,0.533665835411471,population,1
601685,Morrice Schaefer Charter District,345,46,7,154,4,101,1,0.133333333333333,0.0202898550724638,0.446376811594203,0.0115942028985507,0.292753623188406,population,1
601686,LaVerne Elementary Preparatory Academy District,447,10,12,331,1,87,1,0.0223713646532438,0.0268456375838926,0.740492170022371,0.00223713646532438,0.194630872483221,population,1
601687,King-Chavez Preparatory Academy District,364,0,6,355,0,1,1,0,0.0164835164835165,0.975274725274725,0,0.00274725274725275,population,1
601688,JCS - Cedar Cove District,149,10,3,22,0,101,1,0.0671140939597315,0.0201342281879195,0.147651006711409,0,0.677852348993289,population,1
601689,Pivot Charter School - San Diego II District,115,3,5,34,2,63,1,0.0260869565217391,0.0434782608695652,0.295652173913044,0.0173913043478261,0.547826086956522,population,1
601690,Alliance Leichtman-Levine FAM Foundation Env Sci High DIST,496,24,1,446,3,10,1,0.0483870967741936,0.00201612903225806,0.899193548387097,0.00604838709677419,0.0201612903225806,population,1
601691,Community School for Creative Education District,241,26,36,139,5,7,1,0.107883817427386,0.149377593360996,0.576763485477178,0.020746887966805,0.029045643153527,population,1
601692,California STEAM Sonoma II District,1074,46,57,148,25,700,1,0.042830540037244,0.053072625698324,0.13780260707635,0.0232774674115456,0.651769087523277,population,1
601693,KIPP Academy of Opportunity District,411,3,236,158,3,0,1,0.0072992700729927,0.574209245742092,0.384428223844282,0.0072992700729927,0,population,1
601694,Alliance Jack H. Skirball Middle District,446,2,44,395,1,3,1,0.00448430493273543,0.0986547085201794,0.885650224215247,0.00224215246636771,0.00672645739910314,population,1
601695,San Jose Charter Academy District,1252,197,14,970,4,62,1,0.157348242811502,0.0111821086261981,0.774760383386582,0.00319488817891374,0.0495207667731629,population,1
601696,KIPP Compton Community District,111,0,67,41,0,0,1,0,0.603603603603604,0.369369369369369,0,0,population,1
601697,San Jose Conservation Corps Charter District,214,11,6,187,1,3,1,0.0514018691588785,0.0280373831775701,0.873831775700935,0.00467289719626168,0.014018691588785,population,1
601698,Millennium Charter District,551,76,40,288,6,124,1,0.137931034482759,0.0725952813067151,0.522686025408348,0.0108892921960073,0.225045372050817,population,1
601699,Watts Learning Center Charter Middle District,399,0,52,346,1,0,1,0,0.130325814536341,0.867167919799499,0.0025062656641604,0,population,1
601700,City Heights Preparatory Charter District,119,25,42,42,0,8,1,0.210084033613445,0.352941176470588,0.352941176470588,0,0.0672268907563025,population,1
601701,Empire Springs Charter District,1202,37,67,459,7,531,1,0.0307820299500832,0.0557404326123128,0.381863560732113,0.00582362728785358,0.441763727121464,population,1
601702,Global Education Academy District,243,0,2,239,0,1,1,0,0.00823045267489712,0.983539094650206,0,0.00411522633744856,population,1
601703,Aspire Alexander Twilight Secondary Academy District,475,17,87,289,4,31,1,0.0357894736842105,0.183157894736842,0.608421052631579,0.00842105263157895,0.0652631578947368,population,1
601704,ASCEND District,486,7,14,455,1,5,1,0.01440329218107,0.0288065843621399,0.936213991769547,0.00205761316872428,0.0102880658436214,population,1
601705,Guajome Park Academy Charter District,1416,44,19,917,9,318,1,0.0310734463276836,0.0134180790960452,0.647598870056497,0.00635593220338983,0.224576271186441,population,1
601706,Magnolia Science Academy District,590,31,3,519,0,33,1,0.0525423728813559,0.00508474576271186,0.879661016949153,0,0.0559322033898305,population,1
601707,Alliance Margaret M.Bloomfield Technology ACAD High District,525,1,2,494,0,5,1,0.0019047619047619,0.00380952380952381,0.940952380952381,0,0.00952380952380953,population,1
601708,Environmental Charter Middle District,346,18,49,274,2,2,1,0.0520231213872832,0.141618497109827,0.791907514450867,0.00578034682080925,0.00578034682080925,population,1
601709,New Vision Middle District,370,3,77,260,5,14,1,0.00810810810810811,0.208108108108108,0.702702702702703,0.0135135135135135,0.0378378378378378,population,1
601710,Adelanto Elementary,9076.33333333333,124.666666666667,1851,5761,111,755.333333333333,1,0.0137353556869514,0.20393697895626,0.634727680047009,0.0122296081383819,0.0832200962209409,population,1
601711,ASA Charter District,230,0,52,141,2,26,1,0,0.226086956521739,0.61304347826087,0.00869565217391304,0.11304347826087,population,1
601712,Kid Street Learning Center Charter District,116,0,5,42,2,47,1,0,0.0431034482758621,0.362068965517241,0.0172413793103448,0.405172413793103,population,1
601713,Los Angeles International Charter High District,147,1,6,125,2,7,1,0.00680272108843537,0.0408163265306122,0.850340136054422,0.0136054421768707,0.0476190476190476,population,1
601714,Aspen Valley Prep Academy District,427,16,55,282,2,58,1,0.0374707259953162,0.128805620608899,0.660421545667447,0.00468384074941452,0.135831381733021,population,1
601715,Vista Norte Public Charter District,392,4,30,314,5,28,1,0.0102040816326531,0.076530612244898,0.801020408163265,0.0127551020408163,0.0714285714285714,population,1
601716,California Virtual Academy @ Los Angeles District,3559,204,683,1159,69,1205,1,0.0573194717617308,0.191907839280697,0.325653273391402,0.0193874683899972,0.338578252318067,population,1
601717,Civicorps Corpsmember Academy District,60,6,28,20,4,0,1,0.1,0.466666666666667,0.333333333333333,0.0666666666666667,0,population,1
601718,Cox Academy District,610,12,101,459,24,3,1,0.019672131147541,0.165573770491803,0.752459016393443,0.039344262295082,0.00491803278688525,population,1
601719,Manzanita Public Charter District,419,8,8,260,1,107,1,0.0190930787589499,0.0190930787589499,0.620525059665871,0.00238663484486874,0.255369928400955,population,1
601720,Animo College Preparatory Academy District,469,2,56,398,4,7,1,0.00426439232409382,0.119402985074627,0.84861407249467,0.00852878464818763,0.0149253731343284,population,1
601722,Richmond College Preparatory District,542,4,137,383,4,0,1,0.00738007380073801,0.252767527675277,0.706642066420664,0.00738007380073801,0,population,1
601723,Rise Kohyang Middle District,394,117,9,242,3,12,1,0.296954314720812,0.0228426395939086,0.614213197969543,0.00761421319796954,0.0304568527918782,population,1
601724,AeroSTEM Academy District,62,5,0,15,1,25,1,0.0806451612903226,0,0.241935483870968,0.0161290322580645,0.403225806451613,population,1
601725,ICEF Inglewood Elementary Charter Academy District,414,2,321,78,2,0,1,0.00483091787439614,0.77536231884058,0.188405797101449,0.00483091787439614,0,population,1
601726,Caliber: Beta Academy District,802,36,118,607,7,22,1,0.0448877805486284,0.14713216957606,0.756857855361596,0.00872817955112219,0.027431421446384,population,1
601727,University Prep -  Fresno District,19,0,2,9,1,6,1,0,0.105263157894737,0.473684210526316,0.0526315789473684,0.315789473684211,population,1
601728,Kings Valley Academy II District,849,6,21,634,12,148,1,0.00706713780918728,0.0247349823321555,0.746760895170789,0.0141342756183746,0.17432273262662,population,1
601729,Rocketship Rising Stars District,631,176,15,407,5,13,1,0.27892234548336,0.0237717908082409,0.645007923930269,0.00792393026941363,0.0206022187004754,population,1
601730,Horizon Charter District,2032,68,63,394,18,1210,1,0.0334645669291339,0.031003937007874,0.193897637795276,0.00885826771653543,0.595472440944882,population,1
601731,ICEF View Park Preparatory High District,567,0,540,19,3,0,1,0,0.952380952380952,0.0335097001763668,0.00529100529100529,0,population,1
601732,Accelerated District,787,2,9,763,0,1,1,0.00254129606099111,0.01143583227446,0.969504447268107,0,0.00127064803049555,population,1
601733,Opportunities for Learning - Baldwin Park District,3408,61,413,1282,100,404,1,0.0178990610328639,0.12118544600939,0.376173708920188,0.0293427230046948,0.118544600938967,population,1
601734,CORE Charter District,433,3,6,80,10,282,1,0.0069284064665127,0.0138568129330254,0.184757505773672,0.023094688221709,0.651270207852194,population,1
601735,Los Feliz Charter Middle School for the Arts District,30,0,0,14,0,13,1,0,0,0.466666666666667,0,0.433333333333333,population,1
601736,Village Charter Academy District,292,11,21,231,1,25,1,0.0376712328767123,0.0719178082191781,0.791095890410959,0.00342465753424658,0.0856164383561644,population,1
601737,Bella Mente Montessori Academy District,662,21,13,264,2,302,1,0.0317220543806647,0.0196374622356495,0.398791540785499,0.00302114803625378,0.45619335347432,population,1
601738,REACH Leadership STEAM Academy District,573,28,123,243,2,115,1,0.0488656195462478,0.214659685863874,0.424083769633508,0.00349040139616056,0.200698080279232,population,1
601739,Epiphany Prep Charter District,618,6,2,602,0,7,1,0.00970873786407767,0.00323624595469256,0.974110032362459,0,0.011326860841424,population,1
601740,South Sutter Charter District,2027,62,35,337,29,1239,1,0.0305870744943266,0.0172668968919586,0.166255550074001,0.0143068574247657,0.611248149975333,population,1
601741,Camino Nuevo Academy #2 District,708,2,3,700,2,1,1,0.00282485875706215,0.00423728813559322,0.988700564971751,0.00282485875706215,0.00141242937853107,population,1
601742,Ararat Charter District,344,0,0,52,0,290,1,0,0,0.151162790697674,0,0.843023255813954,population,1
601743,Sky Mountain Charter District,1710,96,73,498,6,770,1,0.056140350877193,0.0426900584795322,0.291228070175439,0.00350877192982456,0.450292397660819,population,1
601744,Ballington Academy for the Arts and Sciences District,319,1,7,295,0,12,1,0.00313479623824451,0.0219435736677116,0.924764890282132,0,0.0376175548589342,population,1
601745,Insight School of California District,384,8,53,79,8,160,1,0.0208333333333333,0.138020833333333,0.205729166666667,0.0208333333333333,0.416666666666667,population,1
601746,Mission Academy District,106,1,16,65,4,16,1,0.00943396226415094,0.150943396226415,0.613207547169811,0.0377358490566038,0.150943396226415,population,1
601747,North Oakland Community Charter District,172,12,66,29,0,32,1,0.0697674418604651,0.383720930232558,0.168604651162791,0,0.186046511627907,population,1
601748,Dr. Lewis Dolphin Stallworth Sr. Charter District,267,2,71,149,17,5,1,0.00749063670411985,0.265917602996255,0.558052434456929,0.0636704119850187,0.0187265917602996,population,1
601749,Summit Public School: Rainier District,362,72,7,213,1,24,1,0.198895027624309,0.0193370165745856,0.588397790055249,0.00276243093922652,0.0662983425414365,population,1
601750,Community Preparatory Academy District,330,1,203,80,1,17,1,0.00303030303030303,0.615151515151515,0.242424242424242,0.00303030303030303,0.0515151515151515,population,1
601751,Mojave River Academy - Marble City District,94,1,2,57,1,32,1,0.0106382978723404,0.0212765957446809,0.606382978723404,0.0106382978723404,0.340425531914894,population,1
601752,Hume Lake Charter District,69,5,0,11,0,51,1,0.072463768115942,0,0.159420289855072,0,0.739130434782609,population,1
601753,High Tech High District,525,34,24,247,5,180,1,0.0647619047619048,0.0457142857142857,0.470476190476191,0.00952380952380953,0.342857142857143,population,1
601754,Scholarship Prep Charter District,436,4,5,420,2,5,1,0.0091743119266055,0.0114678899082569,0.963302752293578,0.00458715596330275,0.0114678899082569,population,1
601755,Lodestar: A Lighthouse Community Charter Public District,522,11,112,358,9,10,1,0.0210727969348659,0.21455938697318,0.685823754789272,0.0172413793103448,0.0191570881226054,population,1
601756,River Islands Technology Academy II District,787,225,47,294,10,161,1,0.285895806861499,0.059720457433291,0.373570520965693,0.0127064803049555,0.204574332909784,population,1
601757,National Univ Acad HomeSch/Independent Study Orange Co DIST,0,0,0,0,0,0,,,,,,,population,1
601758,El Sol Santa Ana Science and Arts Academy District,919,13,6,875,8,12,1,0.014145810663765,0.00652883569096844,0.952121871599565,0.00870511425462459,0.0130576713819369,population,1
601759,University Preparatory District,984,71,5,101,10,699,1,0.0721544715447155,0.00508130081300813,0.102642276422764,0.0101626016260163,0.710365853658537,population,1
601760,Vista Condor Global Academy District,132,0,0,132,0,0,1,0,0,1,0,0,population,1
601761,APEX Academy District,370,7,6,348,1,7,1,0.0189189189189189,0.0162162162162162,0.940540540540541,0.0027027027027027,0.0189189189189189,population,1
601762,EPIC de Cesar Chavez District,440,10,18,395,2,13,1,0.0227272727272727,0.0409090909090909,0.897727272727273,0.00454545454545455,0.0295454545454545,population,1
601763,Classical Academy High District,1205,45,10,223,4,790,1,0.037344398340249,0.00829875518672199,0.1850622406639,0.0033195020746888,0.655601659751037,population,1
601764,KIPP Raices Academy District,574,3,0,568,0,2,1,0.00522648083623693,0,0.989547038327526,0,0.00348432055749129,population,1
601765,Rio Valley Charter District,833,65,60,271,8,365,1,0.078031212484994,0.0720288115246098,0.325330132052821,0.00960384153661465,0.438175270108043,population,1
601766,Renaissance Arts Academy District,554,62,34,272,8,178,1,0.111913357400722,0.0613718411552347,0.490974729241877,0.0144404332129964,0.32129963898917,population,1
601767,Yav Pem Suab Academy - Preparing for Future Charter District,466,322,28,89,4,15,1,0.690987124463519,0.0600858369098712,0.190987124463519,0.00858369098712446,0.0321888412017167,population,1
601768,High Tech Elementary Explorer District,361,26,35,161,4,119,1,0.07202216066482,0.0969529085872576,0.445983379501385,0.0110803324099723,0.329639889196676,population,1
601769,City Language Immersion Charter District,406,5,88,205,4,91,1,0.0123152709359606,0.216748768472906,0.504926108374384,0.00985221674876847,0.224137931034483,population,1
601770,Alameda Unified,10627.6666666667,3537.33333333333,800.666666666667,1757.5,121.833333333333,3119.66666666667,1,0.33284195339209,0.0753379543957595,0.165370260013173,0.0114637894802873,0.293542012984976,population,1
601771,Voices College-Bound Language ACAD at Morgan Hill District,247,0,0,240,0,6,1,0,0,0.97165991902834,0,0.0242914979757085,population,1
601772,Uplift Monterey District,124,2,6,37,3,72,1,0.0161290322580645,0.0483870967741936,0.298387096774194,0.0241935483870968,0.580645161290323,population,1
601773,Plumas Charter District,333,0,0,38,9,257,1,0,0,0.114114114114114,0.027027027027027,0.771771771771772,population,1
601774,Oak Park Preparatory Academy District,63,2,36,21,0,1,1,0.0317460317460317,0.571428571428571,0.333333333333333,0,0.0158730158730159,population,1
601775,Futures High District,372,9,5,34,2,320,1,0.0241935483870968,0.0134408602150538,0.0913978494623656,0.00537634408602151,0.860215053763441,population,1
601776,California Montessori Project - Elk Grove Campus District,501,115,24,152,3,141,1,0.229540918163673,0.0479041916167665,0.303393213572854,0.00598802395209581,0.281437125748503,population,1
601777,ISANA Achernar Academy District,484,0,196,285,0,0,1,0,0.40495867768595,0.588842975206612,0,0,population,1
601778,Aspire University Charter District,355,21,21,236,4,54,1,0.0591549295774648,0.0591549295774648,0.664788732394366,0.0112676056338028,0.152112676056338,population,1
601779,Vista Oaks Charter District,802,41,21,222,15,439,1,0.0511221945137157,0.0261845386533666,0.276807980049875,0.0187032418952618,0.547381546134663,population,1
601780,Gold Rush Charter District,489,2,2,73,18,378,1,0.00408997955010225,0.00408997955010225,0.149284253578732,0.0368098159509202,0.773006134969325,population,1
601781,SIATech District,1137,28,160,778,15,75,1,0.0246262093227792,0.140721196130167,0.684256816182938,0.0131926121372032,0.0659630606860158,population,1
601782,Rocketship Mateo Sheedy Elementary District,554,22,37,468,3,6,1,0.0397111913357401,0.0667870036101083,0.844765342960289,0.00541516245487365,0.0108303249097473,population,1
601783,Mare Island Technology Academy District,432,104,50,220,3,33,1,0.240740740740741,0.115740740740741,0.509259259259259,0.00694444444444444,0.0763888888888889,population,1
601784,Desert Sands Charter District,834,2,145,439,11,184,1,0.00239808153477218,0.173860911270983,0.526378896882494,0.013189448441247,0.220623501199041,population,1
601785,PUC Lakeview Charter High District,457,9,2,440,0,3,1,0.0196936542669584,0.00437636761487965,0.962800875273523,0,0.00656455142231947,population,1
601786,The Language Academy of Sacramento District,604,2,13,563,0,19,1,0.0033112582781457,0.021523178807947,0.932119205298013,0,0.0314569536423841,population,1
601787,High Tech LA Middle District,59,3,3,24,0,28,1,0.0508474576271187,0.0508474576271187,0.406779661016949,0,0.474576271186441,population,1
601788,Gompers Preparatory Academy District,1320,52,108,1142,8,4,1,0.0393939393939394,0.0818181818181818,0.865151515151515,0.00606060606060606,0.00303030303030303,population,1
601789,Valor Academy High District,500,10,4,457,1,10,1,0.02,0.008,0.914,0.002,0.02,population,1
601790,Compass Charter Schools of Los Angeles District,579,21,61,259,9,179,1,0.0362694300518135,0.105354058721934,0.447322970639033,0.0155440414507772,0.309153713298791,population,1
601791,KIPP Ignite Academy District,436,0,166,265,2,2,1,0,0.380733944954128,0.607798165137615,0.00458715596330275,0.00458715596330275,population,1
601792,Stockton Collegiate International Secondary District,515,67,36,304,8,51,1,0.130097087378641,0.0699029126213592,0.590291262135922,0.0155339805825243,0.0990291262135922,population,1
601793,Rocketship Redwood City District,278,3,7,260,1,2,1,0.0107913669064748,0.0251798561151079,0.935251798561151,0.00359712230215827,0.00719424460431655,population,1
601794,Options for Youth-San Juan District,950,19,122,185,12,318,1,0.02,0.128421052631579,0.194736842105263,0.0126315789473684,0.334736842105263,population,1
601795,Extera Public School No. 2 District,411,0,2,405,0,4,1,0,0.0048661800486618,0.985401459854015,0,0.0097323600973236,population,1
601796,SAVA- Sacramento ACAD and Vocational Academy- EGUSD District,316,14,86,149,9,47,1,0.0443037974683544,0.272151898734177,0.471518987341772,0.0284810126582279,0.14873417721519,population,1
601797,Los Angeles Leadership Primary Academy District,357,4,2,290,3,55,1,0.0112044817927171,0.00560224089635854,0.812324929971989,0.00840336134453782,0.15406162464986,population,1
601798,Math and Science College Preparatory District,549,14,54,479,1,1,1,0.0255009107468124,0.0983606557377049,0.872495446265938,0.00182149362477231,0.00182149362477231,population,1
601799,Ednovate - Brio College Prep District,189,4,36,141,1,4,1,0.0211640211640212,0.19047619047619,0.746031746031746,0.00529100529100529,0.0211640211640212,population,1
